Iteration #, Length, Temperature, Path (x1,y1,x2,y2,...,x1,y1), iseed: 971751
   10500     12.128730      0.121577  .631026,.649436,.740510,.752443,.789899,.840215,.745694,.874889,.529593,.874004,.303800,.967203,.605204,.661788,.813732,.397676,.612999,.675061,.545760,.580782,.295903,.242835,.352602,.189829,.334516,.214015,.165958,.247903,.380020,.000096,.262096,.050384,.198789,.051468,.074141,.085282,.069042,.389278,.168704,.409394,.060350,.297260,.024364,.482472,.096397,.137256,.238306,.202282,.336059,.150446,.510256,.873439,.011167,.675450,.054910,.866343,.455813,.855739,.635448,.979134,.373633,.643167,.311350,.852582,.801313,.660417,.946609,.655134,.707880,.342729,.660056,.565230,.592574,.397842,.630650,.336468,.768050,.618682,.500600,.582262,.182405,.678834,.401948,.543057,.692282,.184810,.834598,.082029,.908140,.100690,.888286,.417552,.862700,.395572,.671395,.137845,.751906,.289823,.780055,.390292,.631026,.649436,
   11000      9.533736      0.109419  .660056,.565230,.545760,.580782,.768050,.618682,.635448,.979134,.529593,.874004,.801313,.660417,.946609,.655134,.813732,.397676,.780055,.390292,.631026,.649436,.740510,.752443,.789899,.840215,.888286,.417552,.862700,.395572,.671395,.137845,.692282,.184810,.908140,.100690,.834598,.082029,.751906,.289823,.707880,.342729,.592574,.397842,.630650,.336468,.401948,.543057,.612999,.675061,.303800,.967203,.182405,.678834,.373633,.643167,.069042,.389278,.024364,.482472,.168704,.409394,.060350,.297260,.165958,.247903,.074141,.085282,.262096,.050384,.198789,.051468,.380020,.000096,.334516,.214015,.352602,.189829,.336059,.150446,.295903,.242835,.238306,.202282,.096397,.137256,.011167,.675450,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.745694,.874889,.605204,.661788,.500600,.582262,.660056,.565230,
   11500      8.982435      0.098477  .592574,.397842,.545760,.580782,.789899,.840215,.605204,.661788,.612999,.675061,.946609,.655134,.768050,.618682,.801313,.660417,.631026,.649436,.500600,.582262,.303800,.967203,.182405,.678834,.373633,.643167,.401948,.543057,.295903,.242835,.352602,.189829,.334516,.214015,.096397,.137256,.165958,.247903,.262096,.050384,.380020,.000096,.238306,.202282,.198789,.051468,.074141,.085282,.336059,.150446,.060350,.297260,.069042,.389278,.024364,.482472,.168704,.409394,.011167,.675450,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.635448,.979134,.745694,.874889,.740510,.752443,.780055,.390292,.862700,.395572,.692282,.184810,.908140,.100690,.834598,.082029,.671395,.137845,.630650,.336468,.707880,.342729,.751906,.289823,.813732,.397676,.888286,.417552,.660056,.565230,.592574,.397842,
   12000      8.773485      0.088629  .500600,.582262,.401948,.543057,.182405,.678834,.303800,.967203,.635448,.979134,.745694,.874889,.740510,.752443,.801313,.660417,.545760,.580782,.373633,.643167,.631026,.649436,.605204,.661788,.612999,.675061,.334516,.214015,.352602,.189829,.238306,.202282,.380020,.000096,.262096,.050384,.198789,.051468,.096397,.137256,.074141,.085282,.165958,.247903,.295903,.242835,.336059,.150446,.060350,.297260,.168704,.409394,.024364,.482472,.069042,.389278,.011167,.675450,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.660056,.565230,.888286,.417552,.813732,.397676,.862700,.395572,.780055,.390292,.751906,.289823,.630650,.336468,.671395,.137845,.834598,.082029,.908140,.100690,.692282,.184810,.707880,.342729,.592574,.397842,.789899,.840215,.946609,.655134,.768050,.618682,.500600,.582262,
   12500      8.931387      0.079766  .198789,.051468,.096397,.137256,.295903,.242835,.168704,.409394,.024364,.482472,.069042,.389278,.011167,.675450,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.660056,.565230,.789899,.840215,.946609,.655134,.592574,.397842,.707880,.342729,.780055,.390292,.630650,.336468,.692282,.184810,.834598,.082029,.908140,.100690,.751906,.289823,.671395,.137845,.862700,.395572,.813732,.397676,.888286,.417552,.768050,.618682,.500600,.582262,.401948,.543057,.182405,.678834,.303800,.967203,.635448,.979134,.745694,.874889,.740510,.752443,.801313,.660417,.631026,.649436,.605204,.661788,.612999,.675061,.545760,.580782,.373633,.643167,.334516,.214015,.352602,.189829,.238306,.202282,.336059,.150446,.380020,.000096,.262096,.050384,.074141,.085282,.165958,.247903,.060350,.297260,.198789,.051468,
   13000      8.427921      0.071790  .373633,.643167,.165958,.247903,.262096,.050384,.352602,.189829,.334516,.214015,.238306,.202282,.295903,.242835,.380020,.000096,.336059,.150446,.198789,.051468,.074141,.085282,.096397,.137256,.060350,.297260,.069042,.389278,.024364,.482472,.168704,.409394,.011167,.675450,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.745694,.874889,.740510,.752443,.801313,.660417,.946609,.655134,.789899,.840215,.660056,.565230,.182405,.678834,.303800,.967203,.635448,.979134,.631026,.649436,.605204,.661788,.612999,.675061,.545760,.580782,.592574,.397842,.630650,.336468,.707880,.342729,.751906,.289823,.862700,.395572,.692282,.184810,.671395,.137845,.908140,.100690,.834598,.082029,.888286,.417552,.813732,.397676,.780055,.390292,.768050,.618682,.500600,.582262,.401948,.543057,.373633,.643167,
   13500      7.607565      0.064611  .745694,.874889,.635448,.979134,.789899,.840215,.946609,.655134,.801313,.660417,.660056,.565230,.631026,.649436,.545760,.580782,.592574,.397842,.630650,.336468,.780055,.390292,.888286,.417552,.862700,.395572,.813732,.397676,.751906,.289823,.908140,.100690,.834598,.082029,.692282,.184810,.671395,.137845,.707880,.342729,.740510,.752443,.768050,.618682,.612999,.675061,.605204,.661788,.500600,.582262,.401948,.543057,.373633,.643167,.380020,.000096,.198789,.051468,.074141,.085282,.096397,.137256,.262096,.050384,.334516,.214015,.352602,.189829,.336059,.150446,.295903,.242835,.238306,.202282,.165958,.247903,.060350,.297260,.069042,.389278,.024364,.482472,.168704,.409394,.011167,.675450,.054910,.866343,.303800,.967203,.182405,.678834,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.745694,.874889,
   14000      7.740150      0.058150  .605204,.661788,.768050,.618682,.801313,.660417,.946609,.655134,.631026,.649436,.660056,.565230,.545760,.580782,.592574,.397842,.630650,.336468,.780055,.390292,.888286,.417552,.862700,.395572,.813732,.397676,.834598,.082029,.908140,.100690,.751906,.289823,.500600,.582262,.401948,.543057,.373633,.643167,.707880,.342729,.692282,.184810,.671395,.137845,.262096,.050384,.096397,.137256,.074141,.085282,.198789,.051468,.380020,.000096,.336059,.150446,.352602,.189829,.334516,.214015,.295903,.242835,.238306,.202282,.165958,.247903,.060350,.297260,.069042,.389278,.024364,.482472,.168704,.409394,.011167,.675450,.182405,.678834,.311350,.852582,.054910,.866343,.303800,.967203,.529593,.874004,.510256,.873439,.455813,.855739,.745694,.874889,.635448,.979134,.789899,.840215,.740510,.752443,.612999,.675061,.605204,.661788,
   14500      7.198320      0.052335  .545760,.580782,.592574,.397842,.630650,.336468,.780055,.390292,.888286,.417552,.862700,.395572,.813732,.397676,.671395,.137845,.692282,.184810,.908140,.100690,.834598,.082029,.751906,.289823,.707880,.342729,.380020,.000096,.262096,.050384,.198789,.051468,.074141,.085282,.096397,.137256,.238306,.202282,.295903,.242835,.334516,.214015,.352602,.189829,.336059,.150446,.165958,.247903,.060350,.297260,.069042,.389278,.024364,.482472,.168704,.409394,.011167,.675450,.182405,.678834,.303800,.967203,.054910,.866343,.311350,.852582,.455813,.855739,.510256,.873439,.529593,.874004,.745694,.874889,.740510,.752443,.789899,.840215,.635448,.979134,.801313,.660417,.946609,.655134,.768050,.618682,.612999,.675061,.605204,.661788,.660056,.565230,.631026,.649436,.373633,.643167,.401948,.543057,.500600,.582262,.545760,.580782,
   15000      6.597818      0.047101  .545760,.580782,.592574,.397842,.630650,.336468,.780055,.390292,.813732,.397676,.862700,.395572,.888286,.417552,.707880,.342729,.751906,.289823,.692282,.184810,.671395,.137845,.908140,.100690,.834598,.082029,.380020,.000096,.262096,.050384,.198789,.051468,.074141,.085282,.096397,.137256,.238306,.202282,.336059,.150446,.352602,.189829,.334516,.214015,.295903,.242835,.165958,.247903,.168704,.409394,.024364,.482472,.069042,.389278,.060350,.297260,.011167,.675450,.182405,.678834,.311350,.852582,.054910,.866343,.303800,.967203,.455813,.855739,.510256,.873439,.529593,.874004,.635448,.979134,.789899,.840215,.740510,.752443,.745694,.874889,.801313,.660417,.946609,.655134,.768050,.618682,.660056,.565230,.631026,.649436,.612999,.675061,.605204,.661788,.373633,.643167,.401948,.543057,.500600,.582262,.545760,.580782,
   15500      6.488337      0.042391  .380020,.000096,.262096,.050384,.198789,.051468,.074141,.085282,.096397,.137256,.334516,.214015,.352602,.189829,.336059,.150446,.238306,.202282,.295903,.242835,.165958,.247903,.060350,.297260,.168704,.409394,.024364,.482472,.069042,.389278,.011167,.675450,.182405,.678834,.311350,.852582,.054910,.866343,.303800,.967203,.455813,.855739,.510256,.873439,.529593,.874004,.635448,.979134,.745694,.874889,.740510,.752443,.789899,.840215,.801313,.660417,.946609,.655134,.768050,.618682,.660056,.565230,.631026,.649436,.612999,.675061,.605204,.661788,.373633,.643167,.401948,.543057,.500600,.582262,.545760,.580782,.592574,.397842,.630650,.336468,.707880,.342729,.780055,.390292,.888286,.417552,.862700,.395572,.813732,.397676,.751906,.289823,.692282,.184810,.671395,.137845,.908140,.100690,.834598,.082029,.380020,.000096,
   16000      6.690472      0.038152  .380020,.000096,.262096,.050384,.096397,.137256,.074141,.085282,.198789,.051468,.336059,.150446,.352602,.189829,.334516,.214015,.295903,.242835,.238306,.202282,.165958,.247903,.060350,.297260,.168704,.409394,.024364,.482472,.069042,.389278,.011167,.675450,.182405,.678834,.311350,.852582,.054910,.866343,.303800,.967203,.529593,.874004,.510256,.873439,.455813,.855739,.635448,.979134,.745694,.874889,.740510,.752443,.789899,.840215,.801313,.660417,.946609,.655134,.768050,.618682,.631026,.649436,.612999,.675061,.605204,.661788,.660056,.565230,.545760,.580782,.373633,.643167,.401948,.543057,.500600,.582262,.592574,.397842,.630650,.336468,.707880,.342729,.780055,.390292,.813732,.397676,.862700,.395572,.888286,.417552,.751906,.289823,.671395,.137845,.908140,.100690,.834598,.082029,.692282,.184810,.380020,.000096,
